word,l0,l1,l2,l3,l4,letters,entropy
fryer,f,r,y,e,r,"{'f', 'e', 'y', 'r'}",0.002478700467990903
fubar,f,u,b,a,r,"{'a', 'f', 'u', 'b', 'r'}",0.000932929046430345
fubby,f,u,b,b,y,"{'b', 'f', 'y', 'u'}",0.000932929046430345
fubsy,f,u,b,s,y,"{'s', 'f', 'u', 'b', 'y'}",0.002478700467990903
fucks,f,u,c,k,s,"{'s', 'f', 'c', 'u', 'k'}",0.002478700467990903
fucus,f,u,c,u,s,"{'s', 'f', 'c', 'u'}",0.0017312232897640897
fuddy,f,u,d,d,y,"{'d', 'f', 'y', 'u'}",0.0017312232897640897
fudge,f,u,d,g,e,"{'d', 'e', 'f', 'u', 'g'}",0.000932929046430345
fudgy,f,u,d,g,y,"{'d', 'f', 'u', 'y', 'g'}",0.0017312232897640897
fuels,f,u,e,l,s,"{'u', 's', 'e', 'f', 'l'}",0.002478700467990903
fuero,f,u,e,r,o,"{'e', 'o', 'f', 'u', 'r'}",0.000932929046430345
fuffs,f,u,f,f,s,"{'s', 'f', 'u'}",0.000932929046430345
fuffy,f,u,f,f,y,"{'f', 'y', 'u'}",0.000932929046430345
fugal,f,u,g,a,l,"{'u', 'a', 'f', 'l', 'g'}",0.0017312232897640897
fuggy,f,u,g,g,y,"{'g', 'f', 'y', 'u'}",0.0017312232897640897
fugie,f,u,g,i,e,"{'i', 'e', 'f', 'u', 'g'}",0.000932929046430345
fugio,f,u,g,i,o,"{'i', 'o', 'f', 'u', 'g'}",0.000932929046430345
fugis,f,u,g,i,s,"{'i', 's', 'f', 'u', 'g'}",0.002478700467990903
fugle,f,u,g,l,e,"{'u', 'e', 'f', 'l', 'g'}",0.000932929046430345
fugly,f,u,g,l,y,"{'u', 'f', 'l', 'y', 'g'}",0.0017312232897640897
fugue,f,u,g,u,e,"{'g', 'f', 'e', 'u'}",0.000932929046430345
fugus,f,u,g,u,s,"{'s', 'g', 'f', 'u'}",0.0017312232897640897
fujis,f,u,j,i,s,"{'i', 'j', 's', 'f', 'u'}",0.002478700467990903
fulla,f,u,l,l,a,"{'a', 'f', 'l', 'u'}",0.000932929046430345
fulls,f,u,l,l,s,"{'s', 'f', 'l', 'u'}",0.002478700467990903
fully,f,u,l,l,y,"{'f', 'l', 'y', 'u'}",0.0017312232897640897
fulth,f,u,l,t,h,"{'h', 'u', 't', 'f', 'l'}",0.0017312232897640897
fulwa,f,u,l,w,a,"{'w', 'u', 'a', 'f', 'l'}",0.000932929046430345
fumed,f,u,m,e,d,"{'m', 'd', 'e', 'f', 'u'}",0.002478700467990903
fumer,f,u,m,e,r,"{'m', 'e', 'f', 'u', 'r'}",0.000932929046430345
fumes,f,u,m,e,s,"{'m', 's', 'e', 'f', 'u'}",0.002478700467990903
fumet,f,u,m,e,t,"{'m', 'e', 't', 'f', 'u'}",0.000932929046430345
funda,f,u,n,d,a,"{'n', 'd', 'a', 'f', 'u'}",0.000932929046430345
fundi,f,u,n,d,i,"{'i', 'n', 'd', 'f', 'u'}",0.000932929046430345
fundo,f,u,n,d,o,"{'n', 'd', 'o', 'f', 'u'}",0.000932929046430345
funds,f,u,n,d,s,"{'n', 'd', 's', 'f', 'u'}",0.000932929046430345
fundy,f,u,n,d,y,"{'n', 'd', 'f', 'u', 'y'}",0.0017312232897640897
fungi,f,u,n,g,i,"{'i', 'n', 'f', 'u', 'g'}",0.000932929046430345
fungo,f,u,n,g,o,"{'n', 'o', 'f', 'u', 'g'}",0.000932929046430345
fungs,f,u,n,g,s,"{'n', 's', 'f', 'u', 'g'}",0.000932929046430345
funic,f,u,n,i,c,"{'i', 'n', 'f', 'c', 'u'}",0.000932929046430345
funis,f,u,n,i,s,"{'i', 'n', 's', 'f', 'u'}",0.002478700467990903
funks,f,u,n,k,s,"{'n', 's', 'f', 'u', 'k'}",0.002478700467990903
funky,f,u,n,k,y,"{'n', 'f', 'u', 'k', 'y'}",0.000932929046430345
funny,f,u,n,n,y,"{'f', 'n', 'y', 'u'}",0.000932929046430345
funsy,f,u,n,s,y,"{'n', 's', 'f', 'u', 'y'}",0.002478700467990903
funts,f,u,n,t,s,"{'n', 's', 't', 'f', 'u'}",0.0017312232897640897
fural,f,u,r,a,l,"{'u', 'a', 'f', 'l', 'r'}",0.0017312232897640897
furan,f,u,r,a,n,"{'n', 'a', 'f', 'u', 'r'}",0.000932929046430345
furca,f,u,r,c,a,"{'a', 'f', 'c', 'u', 'r'}",0.000932929046430345
furls,f,u,r,l,s,"{'u', 's', 'f', 'l', 'r'}",0.002478700467990903
furol,f,u,r,o,l,"{'u', 'o', 'f', 'l', 'r'}",0.000932929046430345
furor,f,u,r,o,r,"{'f', 'r', 'o', 'u'}",0.000932929046430345
furos,f,u,r,o,s,"{'s', 'o', 'f', 'u', 'r'}",0.000932929046430345
furrs,f,u,r,r,s,"{'s', 'f', 'r', 'u'}",0.000932929046430345
furry,f,u,r,r,y,"{'f', 'r', 'y', 'u'}",0.000932929046430345
furth,f,u,r,t,h,"{'h', 't', 'f', 'u', 'r'}",0.0017312232897640897
furze,f,u,r,z,e,"{'e', 'f', 'u', 'z', 'r'}",0.000932929046430345
furzy,f,u,r,z,y,"{'f', 'u', 'z', 'y', 'r'}",0.0017312232897640897
fused,f,u,s,e,d,"{'d', 's', 'e', 'f', 'u'}",0.002478700467990903
fusee,f,u,s,e,e,"{'s', 'f', 'e', 'u'}",0.0017312232897640897
fusel,f,u,s,e,l,"{'u', 's', 'e', 'f', 'l'}",0.000932929046430345
fuses,f,u,s,e,s,"{'s', 'f', 'e', 'u'}",0.002478700467990903
fusil,f,u,s,i,l,"{'i', 'u', 's', 'f', 'l'}",0.0017312232897640897
fusks,f,u,s,k,s,"{'s', 'k', 'f', 'u'}",0.002478700467990903
fussy,f,u,s,s,y,"{'s', 'f', 'y', 'u'}",0.002478700467990903
fusts,f,u,s,t,s,"{'s', 'f', 't', 'u'}",0.0017312232897640897
fusty,f,u,s,t,y,"{'s', 't', 'f', 'u', 'y'}",0.000932929046430345
futon,f,u,t,o,n,"{'n', 'o', 't', 'f', 'u'}",0.000932929046430345
fuzed,f,u,z,e,d,"{'d', 'e', 'f', 'u', 'z'}",0.002478700467990903
fuzee,f,u,z,e,e,"{'z', 'f', 'e', 'u'}",0.0017312232897640897
fuzes,f,u,z,e,s,"{'s', 'e', 'f', 'u', 'z'}",0.002478700467990903
fuzil,f,u,z,i,l,"{'i', 'u', 'f', 'l', 'z'}",0.0017312232897640897
fuzzy,f,u,z,z,y,"{'z', 'f', 'y', 'u'}",0.0017312232897640897
fyces,f,y,c,e,s,"{'s', 'e', 'f', 'c', 'y'}",0.002478700467990903
fyked,f,y,k,e,d,"{'d', 'e', 'f', 'k', 'y'}",0.000932929046430345
fykes,f,y,k,e,s,"{'s', 'e', 'f', 'k', 'y'}",0.002478700467990903
fyles,f,y,l,e,s,"{'s', 'e', 'f', 'l', 'y'}",0.002478700467990903
fyrds,f,y,r,d,s,"{'d', 's', 'f', 'y', 'r'}",0.000932929046430345
fytte,f,y,t,t,e,"{'f', 'e', 't', 'y'}",0.000932929046430345
gabba,g,a,b,b,a,"{'b', 'a', 'g'}",0.002478700467990903
gabby,g,a,b,b,y,"{'b', 'a', 'y', 'g'}",0.000932929046430345
gable,g,a,b,l,e,"{'e', 'a', 'l', 'b', 'g'}",0.000932929046430345
gaddi,g,a,d,d,i,"{'a', 'd', 'i', 'g'}",0.000932929046430345
gades,g,a,d,e,s,"{'d', 's', 'e', 'a', 'g'}",0.006475841390072311
gadge,g,a,d,g,e,"{'a', 'd', 'e', 'g'}",0.0017312232897640897
gadgy,g,a,d,g,y,"{'a', 'd', 'y', 'g'}",0.000932929046430345
gadid,g,a,d,i,d,"{'a', 'd', 'i', 'g'}",0.000932929046430345
gadis,g,a,d,i,s,"{'i', 'd', 's', 'a', 'g'}",0.002478700467990903
gadje,g,a,d,j,e,"{'d', 'j', 'e', 'a', 'g'}",0.0017312232897640897
gadjo,g,a,d,j,o,"{'d', 'j', 'o', 'a', 'g'}",0.000932929046430345
gadso,g,a,d,s,o,"{'d', 's', 'o', 'a', 'g'}",0.000932929046430345
gaffe,g,a,f,f,e,"{'a', 'f', 'e', 'g'}",0.000932929046430345
gaffs,g,a,f,f,s,"{'a', 'f', 's', 'g'}",0.000932929046430345
gaged,g,a,g,e,d,"{'a', 'd', 'e', 'g'}",0.004553496526692004
gager,g,a,g,e,r,"{'a', 'r', 'e', 'g'}",0.004553496526692004
gages,g,a,g,e,s,"{'a', 's', 'e', 'g'}",0.006475841390072311
gaids,g,a,i,d,s,"{'i', 'd', 's', 'a', 'g'}",0.002478700467990903
gaily,g,a,i,l,y,"{'i', 'a', 'l', 'y', 'g'}",0.002478700467990903
gains,g,a,i,n,s,"{'i', 'n', 's', 'a', 'g'}",0.000932929046430345
gairs,g,a,i,r,s,"{'i', 'g', 's', 'a', 'r'}",0.0017312232897640897
gaita,g,a,i,t,a,"{'a', 'i', 't', 'g'}",0.000932929046430345
gaits,g,a,i,t,s,"{'i', 's', 't', 'a', 'g'}",0.002478700467990903
gaitt,g,a,i,t,t,"{'a', 'i', 't', 'g'}",0.000932929046430345
gajos,g,a,j,o,s,"{'j', 's', 'o', 'a', 'g'}",0.0017312232897640897
galah,g,a,l,a,h,"{'h', 'a', 'l', 'g'}",0.000932929046430345
galas,g,a,l,a,s,"{'a', 'l', 's', 'g'}",0.0017312232897640897
galax,g,a,l,a,x,"{'a', 'x', 'l', 'g'}",0.000932929046430345
galea,g,a,l,e,a,"{'a', 'l', 'e', 'g'}",0.000932929046430345
galed,g,a,l,e,d,"{'d', 'e', 'a', 'l', 'g'}",0.004553496526692004
gales,g,a,l,e,s,"{'s', 'e', 'a', 'l', 'g'}",0.006475841390072311
galia,g,a,l,i,a,"{'i', 'a', 'l', 'g'}",0.000932929046430345
galis,g,a,l,i,s,"{'i', 's', 'a', 'l', 'g'}",0.002478700467990903
galls,g,a,l,l,s,"{'a', 'l', 's', 'g'}",0.0017312232897640897
gally,g,a,l,l,y,"{'a', 'l', 'y', 'g'}",0.002478700467990903
galop,g,a,l,o,p,"{'p', 'o', 'a', 'l', 'g'}",0.000932929046430345
galut,g,a,l,u,t,"{'g', 't', 'a', 'u', 'l'}",0.0017312232897640897
galvo,g,a,l,v,o,"{'v', 'o', 'a', 'l', 'g'}",0.000932929046430345
gamas,g,a,m,a,s,"{'a', 's', 'm', 'g'}",0.0017312232897640897
gamay,g,a,m,a,y,"{'a', 'y', 'm', 'g'}",0.000932929046430345
gamba,g,a,m,b,a,"{'b', 'a', 'm', 'g'}",0.002478700467990903
gambe,g,a,m,b,e,"{'m', 'e', 'a', 'b', 'g'}",0.0017312232897640897
gambo,g,a,m,b,o,"{'m', 'o', 'a', 'b', 'g'}",0.0017312232897640897
gambs,g,a,m,b,s,"{'m', 's', 'a', 'b', 'g'}",0.0017312232897640897
gamed,g,a,m,e,d,"{'m', 'd', 'e', 'a', 'g'}",0.004553496526692004
gamer,g,a,m,e,r,"{'g', 'm', 'e', 'a', 'r'}",0.004553496526692004
games,g,a,m,e,s,"{'m', 's', 'e', 'a', 'g'}",0.006475841390072311
gamey,g,a,m,e,y,"{'m', 'e', 'a', 'y', 'g'}",0.000932929046430345
gamic,g,a,m,i,c,"{'i', 'm', 'a', 'c', 'g'}",0.000932929046430345
gamin,g,a,m,i,n,"{'i', 'n', 'm', 'a', 'g'}",0.000932929046430345
gamma,g,a,m,m,a,"{'a', 'm', 'g'}",0.000932929046430345
gamme,g,a,m,m,e,"{'a', 'e', 'm', 'g'}",0.000932929046430345
gammy,g,a,m,m,y,"{'a', 'y', 'm', 'g'}",0.0017312232897640897
gamps,g,a,m,p,s,"{'m', 's', 'p', 'a', 'g'}",0.0031931769733349784
gamut,g,a,m,u,t,"{'m', 't', 'a', 'u', 'g'}",0.0017312232897640897
ganch,g,a,n,c,h,"{'h', 'n', 'a', 'c', 'g'}",0.002478700467990903
gandy,g,a,n,d,y,"{'n', 'd', 'a', 'y', 'g'}",0.0017312232897640897
ganef,g,a,n,e,f,"{'n', 'e', 'a', 'f', 'g'}",0.000932929046430345
ganev,g,a,n,e,v,"{'n', 'v', 'e', 'a', 'g'}",0.000932929046430345
gangs,g,a,n,g,s,"{'a', 'n', 's', 'g'}",0.000932929046430345
ganja,g,a,n,j,a,"{'a', 'j', 'n', 'g'}",0.000932929046430345
ganks,g,a,n,k,s,"{'n', 's', 'a', 'k', 'g'}",0.0017312232897640897
ganof,g,a,n,o,f,"{'n', 'o', 'a', 'f', 'g'}",0.000932929046430345
gants,g,a,n,t,s,"{'n', 's', 't', 'a', 'g'}",0.002478700467990903
gaols,g,a,o,l,s,"{'s', 'o', 'a', 'l', 'g'}",0.0017312232897640897
gaped,g,a,p,e,d,"{'d', 'e', 'p', 'a', 'g'}",0.004553496526692004
gaper,g,a,p,e,r,"{'g', 'e', 'p', 'a', 'r'}",0.004553496526692004
gapes,g,a,p,e,s,"{'s', 'e', 'p', 'a', 'g'}",0.006475841390072311
gapos,g,a,p,o,s,"{'s', 'p', 'o', 'a', 'g'}",0.0017312232897640897
gappy,g,a,p,p,y,"{'a', 'p', 'y', 'g'}",0.0017312232897640897
garam,g,a,r,a,m,"{'a', 'r', 'm', 'g'}",0.000932929046430345
garba,g,a,r,b,a,"{'b', 'a', 'r', 'g'}",0.002478700467990903
garbe,g,a,r,b,e,"{'g', 'e', 'a', 'b', 'r'}",0.0017312232897640897
garbo,g,a,r,b,o,"{'g', 'o', 'a', 'b', 'r'}",0.0017312232897640897
garbs,g,a,r,b,s,"{'g', 's', 'a', 'b', 'r'}",0.0017312232897640897
garda,g,a,r,d,a,"{'a', 'd', 'r', 'g'}",0.000932929046430345
garde,g,a,r,d,e,"{'g', 'd', 'e', 'a', 'r'}",0.000932929046430345
gares,g,a,r,e,s,"{'g', 's', 'e', 'a', 'r'}",0.006475841390072311
garis,g,a,r,i,s,"{'i', 'g', 's', 'a', 'r'}",0.002478700467990903
garms,g,a,r,m,s,"{'g', 'm', 's', 'a', 'r'}",0.0017312232897640897
garni,g,a,r,n,i,"{'i', 'n', 'g', 'a', 'r'}",0.000932929046430345
garre,g,a,r,r,e,"{'a', 'r', 'e', 'g'}",0.000932929046430345
garri,g,a,r,r,i,"{'i', 'a', 'r', 'g'}",0.000932929046430345
garth,g,a,r,t,h,"{'h', 'g', 't', 'a', 'r'}",0.000932929046430345
garum,g,a,r,u,m,"{'g', 'm', 'a', 'u', 'r'}",0.000932929046430345
gases,g,a,s,e,s,"{'a', 's', 'e', 'g'}",0.006475841390072311
gashy,g,a,s,h,y,"{'h', 's', 'a', 'y', 'g'}",0.000932929046430345
gasps,g,a,s,p,s,"{'a', 's', 'p', 'g'}",0.0031931769733349784
gaspy,g,a,s,p,y,"{'s', 'p', 'a', 'y', 'g'}",0.0017312232897640897
gassy,g,a,s,s,y,"{'a', 's', 'y', 'g'}",0.0017312232897640897
gasts,g,a,s,t,s,"{'a', 's', 't', 'g'}",0.002478700467990903
gatch,g,a,t,c,h,"{'h', 't', 'a', 'c', 'g'}",0.002478700467990903
gated,g,a,t,e,d,"{'d', 'e', 't', 'a', 'g'}",0.004553496526692004
gater,g,a,t,e,r,"{'g', 'e', 't', 'a', 'r'}",0.004553496526692004
gates,g,a,t,e,s,"{'s', 'e', 't', 'a', 'g'}",0.006475841390072311
gaths,g,a,t,h,s,"{'h', 's', 't', 'a', 'g'}",0.000932929046430345
gator,g,a,t,o,r,"{'g', 'o', 't', 'a', 'r'}",0.000932929046430345
gauch,g,a,u,c,h,"{'h', 'a', 'c', 'u', 'g'}",0.002478700467990903
gaucy,g,a,u,c,y,"{'a', 'c', 'u', 'y', 'g'}",0.0017312232897640897
gauds,g,a,u,d,s,"{'d', 's', 'a', 'u', 'g'}",0.002478700467990903
gaudy,g,a,u,d,y,"{'d', 'a', 'u', 'y', 'g'}",0.0017312232897640897
gauge,g,a,u,g,e,"{'a', 'u', 'e', 'g'}",0.0017312232897640897
gauje,g,a,u,j,e,"{'j', 'e', 'a', 'u', 'g'}",0.0017312232897640897
gault,g,a,u,l,t,"{'g', 't', 'a', 'u', 'l'}",0.000932929046430345
gaums,g,a,u,m,s,"{'m', 's', 'a', 'u', 'g'}",0.0017312232897640897
gaumy,g,a,u,m,y,"{'m', 'a', 'u', 'y', 'g'}",0.0017312232897640897
gaunt,g,a,u,n,t,"{'n', 't', 'a', 'u', 'g'}",0.000932929046430345
gaups,g,a,u,p,s,"{'s', 'p', 'a', 'u', 'g'}",0.0031931769733349784
gaurs,g,a,u,r,s,"{'g', 's', 'a', 'u', 'r'}",0.0017312232897640897
gauss,g,a,u,s,s,"{'a', 'u', 's', 'g'}",0.000932929046430345
gauze,g,a,u,z,e,"{'e', 'a', 'u', 'z', 'g'}",0.000932929046430345
gauzy,g,a,u,z,y,"{'a', 'u', 'z', 'y', 'g'}",0.000932929046430345
gavel,g,a,v,e,l,"{'v', 'e', 'a', 'l', 'g'}",0.000932929046430345
gavot,g,a,v,o,t,"{'v', 'o', 't', 'a', 'g'}",0.000932929046430345
gawcy,g,a,w,c,y,"{'w', 'a', 'c', 'y', 'g'}",0.0017312232897640897
gawds,g,a,w,d,s,"{'w', 'd', 's', 'a', 'g'}",0.002478700467990903
gawks,g,a,w,k,s,"{'w', 's', 'a', 'k', 'g'}",0.0017312232897640897
gawky,g,a,w,k,y,"{'w', 'a', 'k', 'y', 'g'}",0.000932929046430345
gawps,g,a,w,p,s,"{'w', 's', 'p', 'a', 'g'}",0.0031931769733349784
gawsy,g,a,w,s,y,"{'w', 's', 'a', 'y', 'g'}",0.0017312232897640897
gayal,g,a,y,a,l,"{'a', 'l', 'y', 'g'}",0.0017312232897640897
gayer,g,a,y,e,r,"{'g', 'e', 'a', 'y', 'r'}",0.004553496526692004
gayly,g,a,y,l,y,"{'a', 'l', 'y', 'g'}",0.002478700467990903
gazal,g,a,z,a,l,"{'a', 'z', 'l', 'g'}",0.0017312232897640897
gazar,g,a,z,a,r,"{'a', 'z', 'r', 'g'}",0.000932929046430345
gazed,g,a,z,e,d,"{'d', 'e', 'a', 'z', 'g'}",0.004553496526692004
gazer,g,a,z,e,r,"{'g', 'e', 'a', 'z', 'r'}",0.004553496526692004
gazes,g,a,z,e,s,"{'s', 'e', 'a', 'z', 'g'}",0.006475841390072311
gazon,g,a,z,o,n,"{'n', 'o', 'a', 'z', 'g'}",0.000932929046430345
gazoo,g,a,z,o,o,"{'a', 'z', 'o', 'g'}",0.000932929046430345
geals,g,e,a,l,s,"{'s', 'e', 'a', 'l', 'g'}",0.000932929046430345
geans,g,e,a,n,s,"{'n', 's', 'e', 'a', 'g'}",0.000932929046430345
geare,g,e,a,r,e,"{'a', 'r', 'e', 'g'}",0.0017312232897640897
gears,g,e,a,r,s,"{'g', 's', 'e', 'a', 'r'}",0.000932929046430345
geasa,g,e,a,s,a,"{'a', 's', 'e', 'g'}",0.000932929046430345
geats,g,e,a,t,s,"{'s', 'e', 't', 'a', 'g'}",0.003883114402502664
gebur,g,e,b,u,r,"{'g', 'e', 'u', 'b', 'r'}",0.000932929046430345
gecko,g,e,c,k,o,"{'e', 'o', 'c', 'k', 'g'}",0.000932929046430345
gecks,g,e,c,k,s,"{'s', 'e', 'c', 'k', 'g'}",0.0017312232897640897
geeks,g,e,e,k,s,"{'k', 's', 'e', 'g'}",0.0017312232897640897
geeky,g,e,e,k,y,"{'k', 'e', 'y', 'g'}",0.000932929046430345
geeps,g,e,e,p,s,"{'s', 'p', 'e', 'g'}",0.000932929046430345
geese,g,e,e,s,e,"{'s', 'e', 'g'}",0.0017312232897640897
geest,g,e,e,s,t,"{'s', 'e', 't', 'g'}",0.0017312232897640897
geist,g,e,i,s,t,"{'i', 's', 'e', 't', 'g'}",0.0017312232897640897
geits,g,e,i,t,s,"{'i', 's', 'e', 't', 'g'}",0.003883114402502664
gelds,g,e,l,d,s,"{'d', 's', 'e', 'l', 'g'}",0.000932929046430345
gelee,g,e,l,e,e,"{'l', 'e', 'g'}",0.000932929046430345
gelid,g,e,l,i,d,"{'i', 'd', 'e', 'l', 'g'}",0.0017312232897640897
gelly,g,e,l,l,y,"{'l', 'e', 'y', 'g'}",0.000932929046430345
gelts,g,e,l,t,s,"{'s', 'e', 't', 'l', 'g'}",0.003883114402502664
gemel,g,e,m,e,l,"{'l', 'e', 'm', 'g'}",0.000932929046430345
gemma,g,e,m,m,a,"{'a', 'e', 'm', 'g'}",0.000932929046430345
gemmy,g,e,m,m,y,"{'e', 'y', 'm', 'g'}",0.0017312232897640897
gemot,g,e,m,o,t,"{'m', 'e', 'o', 't', 'g'}",0.000932929046430345
genae,g,e,n,a,e,"{'a', 'n', 'e', 'g'}",0.000932929046430345
genal,g,e,n,a,l,"{'n', 'e', 'a', 'l', 'g'}",0.000932929046430345
genas,g,e,n,a,s,"{'n', 's', 'e', 'a', 'g'}",0.0017312232897640897
genes,g,e,n,e,s,"{'s', 'n', 'e', 'g'}",0.0017312232897640897
genet,g,e,n,e,t,"{'n', 'e', 't', 'g'}",0.000932929046430345
genic,g,e,n,i,c,"{'i', 'n', 'e', 'c', 'g'}",0.000932929046430345
genie,g,e,n,i,e,"{'i', 'n', 'e', 'g'}",0.000932929046430345
genii,g,e,n,i,i,"{'i', 'n', 'e', 'g'}",0.000932929046430345
genin,g,e,n,i,n,"{'i', 'n', 'e', 'g'}",0.000932929046430345
genio,g,e,n,i,o,"{'i', 'n', 'e', 'o', 'g'}",0.000932929046430345
genip,g,e,n,i,p,"{'i', 'n', 'e', 'p', 'g'}",0.000932929046430345
genny,g,e,n,n,y,"{'n', 'e', 'y', 'g'}",0.000932929046430345
genoa,g,e,n,o,a,"{'n', 'e', 'o', 'a', 'g'}",0.000932929046430345
genom,g,e,n,o,m,"{'n', 'm', 'e', 'o', 'g'}",0.000932929046430345
genre,g,e,n,r,e,"{'n', 'e', 'r', 'g'}",0.0017312232897640897
genro,g,e,n,r,o,"{'n', 'g', 'e', 'o', 'r'}",0.000932929046430345
gents,g,e,n,t,s,"{'n', 's', 'e', 't', 'g'}",0.003883114402502664
genty,g,e,n,t,y,"{'n', 'e', 't', 'y', 'g'}",0.000932929046430345
genua,g,e,n,u,a,"{'n', 'e', 'a', 'u', 'g'}",0.000932929046430345
genus,g,e,n,u,s,"{'n', 's', 'e', 'u', 'g'}",0.000932929046430345
geode,g,e,o,d,e,"{'d', 'e', 'o', 'g'}",0.000932929046430345
geoid,g,e,o,i,d,"{'i', 'd', 'e', 'o', 'g'}",0.0017312232897640897
gerah,g,e,r,a,h,"{'h', 'g', 'e', 'a', 'r'}",0.000932929046430345
gerbe,g,e,r,b,e,"{'b', 'r', 'e', 'g'}",0.000932929046430345
geres,g,e,r,e,s,"{'s', 'r', 'e', 'g'}",0.0017312232897640897
gerle,g,e,r,l,e,"{'r', 'e', 'l', 'g'}",0.000932929046430345
germs,g,e,r,m,s,"{'g', 'm', 's', 'e', 'r'}",0.0017312232897640897
germy,g,e,r,m,y,"{'g', 'm', 'e', 'y', 'r'}",0.0017312232897640897
gerne,g,e,r,n,e,"{'r', 'e', 'n', 'g'}",0.000932929046430345
gesse,g,e,s,s,e,"{'s', 'e', 'g'}",0.0017312232897640897
gesso,g,e,s,s,o,"{'s', 'e', 'o', 'g'}",0.000932929046430345
geste,g,e,s,t,e,"{'s', 'e', 't', 'g'}",0.000932929046430345
gests,g,e,s,t,s,"{'s', 'e', 't', 'g'}",0.003883114402502664
getas,g,e,t,a,s,"{'s', 'e', 't', 'a', 'g'}",0.0017312232897640897
getup,g,e,t,u,p,"{'p', 'e', 't', 'u', 'g'}",0.000932929046430345
geums,g,e,u,m,s,"{'m', 's', 'e', 'u', 'g'}",0.0017312232897640897
geyan,g,e,y,a,n,"{'n', 'e', 'a', 'y', 'g'}",0.000932929046430345
geyer,g,e,y,e,r,"{'r', 'e', 'y', 'g'}",0.000932929046430345
ghast,g,h,a,s,t,"{'h', 's', 't', 'a', 'g'}",0.002478700467990903
ghats,g,h,a,t,s,"{'h', 's', 't', 'a', 'g'}",0.000932929046430345
ghaut,g,h,a,u,t,"{'h', 't', 'a', 'u', 'g'}",0.000932929046430345
ghazi,g,h,a,z,i,"{'h', 'i', 'a', 'z', 'g'}",0.000932929046430345
ghees,g,h,e,e,s,"{'h', 's', 'e', 'g'}",0.000932929046430345
ghest,g,h,e,s,t,"{'h', 's', 'e', 't', 'g'}",0.002478700467990903
ghost,g,h,o,s,t,"{'h', 's', 't', 'o', 'g'}",0.002478700467990903
ghoul,g,h,o,u,l,"{'h', 'g', 'o', 'u', 'l'}",0.000932929046430345
ghusl,g,h,u,s,l,"{'h', 'g', 's', 'u', 'l'}",0.000932929046430345
ghyll,g,h,y,l,l,"{'h', 'l', 'y', 'g'}",0.000932929046430345
giant,g,i,a,n,t,"{'i', 'n', 't', 'a', 'g'}",0.000932929046430345
gibed,g,i,b,e,d,"{'i', 'd', 'e', 'b', 'g'}",0.0017312232897640897
gibel,g,i,b,e,l,"{'i', 'e', 'l', 'b', 'g'}",0.0017312232897640897
giber,g,i,b,e,r,"{'i', 'g', 'e', 'b', 'r'}",0.0017312232897640897
gibes,g,i,b,e,s,"{'i', 's', 'e', 'b', 'g'}",0.002478700467990903
gibli,g,i,b,l,i,"{'b', 'i', 'l', 'g'}",0.000932929046430345
gibus,g,i,b,u,s,"{'i', 's', 'u', 'b', 'g'}",0.000932929046430345
giddy,g,i,d,d,y,"{'d', 'i', 'y', 'g'}",0.000932929046430345
gifts,g,i,f,t,s,"{'i', 's', 't', 'f', 'g'}",0.0031931769733349784
gigas,g,i,g,a,s,"{'a', 'i', 's', 'g'}",0.0017312232897640897
gighe,g,i,g,h,e,"{'h', 'i', 'e', 'g'}",0.000932929046430345
gigot,g,i,g,o,t,"{'i', 't', 'o', 'g'}",0.000932929046430345
gigue,g,i,g,u,e,"{'u', 'i', 'e', 'g'}",0.000932929046430345
gilas,g,i,l,a,s,"{'i', 's', 'a', 'l', 'g'}",0.0017312232897640897
gilds,g,i,l,d,s,"{'i', 'd', 's', 'l', 'g'}",0.0017312232897640897
gilet,g,i,l,e,t,"{'i', 'e', 't', 'l', 'g'}",0.000932929046430345
gilia,g,i,l,i,a,"{'a', 'i', 'l', 'g'}",0.000932929046430345
gills,g,i,l,l,s,"{'s', 'i', 'l', 'g'}",0.0017312232897640897
gilly,g,i,l,l,y,"{'i', 'l', 'y', 'g'}",0.0017312232897640897
gilpy,g,i,l,p,y,"{'i', 'p', 'l', 'y', 'g'}",0.002478700467990903
gilts,g,i,l,t,s,"{'i', 's', 't', 'l', 'g'}",0.0031931769733349784
gimel,g,i,m,e,l,"{'i', 'm', 'e', 'l', 'g'}",0.0017312232897640897
gimme,g,i,m,m,e,"{'i', 'e', 'm', 'g'}",0.000932929046430345
gimps,g,i,m,p,s,"{'i', 'm', 's', 'p', 'g'}",0.000932929046430345
gimpy,g,i,m,p,y,"{'i', 'm', 'p', 'y', 'g'}",0.002478700467990903
ginch,g,i,n,c,h,"{'h', 'i', 'n', 'c', 'g'}",0.0017312232897640897
ginga,g,i,n,g,a,"{'a', 'i', 'n', 'g'}",0.000932929046430345
ginge,g,i,n,g,e,"{'i', 'n', 'e', 'g'}",0.000932929046430345
gings,g,i,n,g,s,"{'s', 'i', 'n', 'g'}",0.000932929046430345
ginks,g,i,n,k,s,"{'i', 'n', 's', 'k', 'g'}",0.000932929046430345
ginny,g,i,n,n,y,"{'i', 'n', 'y', 'g'}",0.000932929046430345
ginzo,g,i,n,z,o,"{'i', 'n', 'o', 'z', 'g'}",0.000932929046430345
gipon,g,i,p,o,n,"{'n', 'i', 'p', 'o', 'g'}",0.0017312232897640897
